712,0.0,XH1I,2.111179,41.38567
761,825.7096799999999,XH1I,2.106660,41.38748
763,812.9442,XH1I,2.112003,41.39331
2279,820.58213,XH1I,2.118539,41.39838
531,504.39828,XH1I,2.123446,41.40097
996,732.55726,XH1I,2.130484,41.40490
261,919.12798,XH1I,2.137659,41.41035
534,499.49608,XH1I,2.138262,41.41449
1372,954.1944599999999,XH1I,2.141292,41.42234
48,666.7590399999999,XH1I,2.144165,41.42791
704,398.27741,XH1I,2.145728,41.43131
614,531.6709,XH1I,2.148345,41.43562
1440,891.03341,XH1I,2.157767,41.43908
428,680.01737,XH1I,2.165759,41.43919
807,651.8383799999999,XH1I,2.173494,41.43843
154,789.14482,XH1I,2.182502,41.43928
1420,934.5562500000001,XH1I,2.190771,41.44138
1420,0,XH1V,2.190771,41.44138
1710,541,XH1V,2.189790,41.44513
2323,780.4074,XH1V,2.186419,41.43970
805,617.32551,XH1V,2.179162,41.43903
406,493.55813,XH1V,2.173479,41.43863
755,682.18655,XH1V,2.165384,41.43943
1441,715.9772399999999,XH1V,2.158333,41.43971
607,773.7554,XH1V,2.149735,41.43718
1148,329.71254,XH1V,2.147039,41.43503
1147,521.14349,XH1V,2.144753,41.43066
1019,748.6303,XH1V,2.141720,41.42432
754,671.9791600000001,XH1V,2.139061,41.41862
1776,561.55957,XH1V,2.136704,41.41464
937,815.5792799999999,XH1V,2.135811,41.41003
995,786.83527,XH1V,2.130121,41.40484
1531,269.57111,XH1V,2.127532,41.40339
1637,694.06702,XH1V,2.120795,41.39980
2681,243.93684,XH1V,2.118456,41.39848
549,954.80993,XH1V,2.111625,41.39213
552,650.95561,XH1V,2.106575,41.38788
295,370.07108,XH1V,2.108859,41.38576
712,509.66974,XH1V,2.111179,41.38567
556,0.0,XH2I,2.110913,41.38459
3222,674.78678,XH2I,2.117935,41.38583
3223,694.03278,XH2I,2.125799,41.38783
940,817.56351,XH2I,2.131147,41.39302
1939,827.16957,XH2I,2.133884,41.39889
934,319.59325,XH2I,2.136280,41.40113
1742,508.19881,XH2I,2.140621,41.40425
3566,748.7128,XH2I,2.149082,41.40621
368,800.6211800000001,XH2I,2.156636,41.41046
3637,706.43875,XH2I,2.163999,41.41174
3226,300.00278,XH2I,2.167490,41.41221
3538,675.05035,XH2I,2.173864,41.41585
2758,778.21192,XH2I,2.177325,41.42217
1887,289.85168,XH2I,2.177417,41.42475
1907,210.82403,XH2I,2.177280,41.42664
1339,871.91543,XH2I,2.185140,41.42861
3645,842.13237,XH2I,2.194859,41.42816
3645,0.0,XH2V,2.194859,41.42816
873,768.06434,XH2V,2.189156,41.43020
1590,606.18785,XH2V,2.181902,41.43027
1592,432.88925,XH2V,2.176722,41.43033
1095,659.22225,XH2V,2.175873,41.42639
820,226.33687,XH2V,2.176124,41.42451
9692,616.03973,XH2V,2.176873,41.42061
3543,891.66975,XH2V,2.171036,41.41424
3229,474.35347,XH2V,2.166399,41.41226
2777,932.70552,XH2V,2.156349,41.41057
1122,730.94538,XH2V,2.149510,41.40674
933,759.29368,XH2V,2.141067,41.40467
994,373.22523,XH2V,2.137557,41.40261
1940,549.75236,XH2V,2.133459,41.39875
487,745.47903,XH2V,2.131300,41.39327
3232,814.9756500000001,XH2V,2.126614,41.38896
21,1028.2401399999999,XH2V,2.116136,41.38559
556,465.21447,XH2V,2.110913,41.38459
3797,0.0,XH3I,2.111873,41.37661
2685,681.72572,XH3I,2.117485,41.37854
3649,447.06783,XH3I,2.121946,41.37823
709,763.09789,XH3I,2.128835,41.38273
990,781.76785,XH3I,2.135869,41.38613
1253,917.63807,XH3I,2.142976,41.38641
168,854.41331,XH3I,2.146354,41.39311
929,367.33555,XH3I,2.150520,41.39417
94,428.89334,XH3I,2.155381,41.39540
1080,467.27916,XH3I,2.160649,41.39673
213,830.52955,XH3I,2.167162,41.40150
913,934.9889499999999,XH3I,2.171759,41.40747
212,799.48449,XH3I,2.178475,41.41260
2736,775.37589,XH3I,2.185021,41.41660
510,890.30296,XH3I,2.187089,41.42140
946,683.62822,XH3I,2.191777,41.42368
327,675.3833500000001,XH3I,2.194257,41.42815
327,0,XH3V,2.194257,41.42815
1344,735.79413,XH3V,2.193125,41.43016
409,722.35692,XH3V,2.190915,41.42631
455,879.1406299999999,XH3V,2.186760,41.42193
3313,747.32113,XH3V,2.181733,41.41681
233,559.88698,XH3V,2.176982,41.41325
783,777.2659699999999,XH3V,2.170399,41.40831
633,858.98675,XH3V,2.164759,41.40275
3314,351.5148,XH3V,2.164503,41.40049
1520,608.18795,XH3V,2.160304,41.39680
1425,476.5624,XH3V,2.154912,41.39544
928,397.83538,XH3V,2.150402,41.39430
1098,400.98416,XH3V,2.145855,41.39315
376,709.40795,XH3V,2.140634,41.39011
991,510.45003,XH3V,2.135795,41.38731
485,636.8638000000001,XH3V,2.129908,41.38369
2368,727.13228,XH3V,2.123383,41.37934
1713,392.2397,XH3V,2.119820,41.37705
3797,1026.95373,XH3V,2.111873,41.37661
3225,0.0,XH4I,2.119632,41.35312
2968,659.27045,XH4I,2.123852,41.35549
2970,612.30576,XH4I,2.128855,41.35930
2363,673.0707199999999,XH4I,2.134440,41.36366
868,605.72225,XH4I,2.139298,41.36750
1310,659.6528599999999,XH4I,2.144880,41.37170
389,423.07591,XH4I,2.148575,41.37429
1254,638.40245,XH4I,2.153719,41.37838
1469,634.52262,XH4I,2.159086,41.38242
1075,575.12638,XH4I,2.163970,41.38607
1209,291.55115,XH4I,2.166430,41.38793
149,624.64429,XH4I,2.171675,41.39187
125,301.08519,XH4I,2.174218,41.39378
914,785.86038,XH4I,2.180649,41.39861
9390,746.87983,XH4I,2.187262,41.40304
385,918.6325099999999,XH4I,2.194761,41.40904
464,318.29331,XH4I,2.197428,41.41108
2949,743.4784500000001,XH4I,2.203737,41.41580
962,738.72954,XH4I,2.207703,41.42048
572,538.55245,XH4I,2.210390,41.42229
572,0.0,XH4V,2.210390,41.42229
2547,406.52206,XH4V,2.209145,41.42029
540,681.1141,XH4V,2.203370,41.41596
383,675.37492,XH4V,2.197643,41.41167
498,861.82137,XH4V,2.190693,41.40608
247,464.07039,XH4V,2.186434,41.40362
3806,987,XH4V,2.178507,41.40248
3799,820.5552,XH4V,2.171526,41.39729
3800,854.43297,XH4V,2.164298,41.39185
3801,634.39166,XH4V,2.158929,41.38781
9999,891,XH4V,2.151785,41.38226
108,1130,XH4V,2.147975,41.37439
421,631.19708,XH4V,2.144950,41.37199
895,582.0799999999999,XH4V,2.140016,41.36829
183,399.99304,XH4V,2.136559,41.36582
3024,635.10688,XH4V,2.131302,41.36190
92,558.15683,XH4V,2.126576,41.35835
3225,838.74973,XH4V,2.119632,41.35312
788,0,XH5I,2.150597,41.37490
1367,407,XH5I,2.155468,41.37488
770,755.8563,XH5I,2.164506,41.37486
722,512.82146,XH5I,2.170634,41.37479
2618,790.86138,XH5I,2.177143,41.37479
254,737.84329,XH5I,2.181573,41.38044
3395,326.50138,XH5I,2.183786,41.38281
698,1430,XH5I,2.196311,41.39042
3605,798.5037,XH5I,2.202772,41.39435
3317,937.1174900000001,XH5I,2.207598,41.40062
3318,377.02466,XH5I,2.210784,41.40302
2266,592.37976,XH5I,2.215480,41.40698
3594,902.5303999999999,XH5I,2.221760,41.41320
3479,1086.06544,XH5I,2.220204,41.41244
3479,0.0,XH5V,2.220204,41.41244
2265,755.9051,XH5V,2.215327,41.40702
2907,692.90378,XH5V,2.209537,41.40262
1022,822.09371,XH5V,2.205916,41.39701
342,437.04729,XH5V,2.202388,41.39427
1764,818.2164700000001,XH5V,2.195773,41.39032
3396,1350,XH5V,2.183816,41.38347
255,394.06039,XH5V,2.181474,41.38045
2617,760.68515,XH5V,2.176747,41.37478
1004,541.84622,XH5V,2.170618,41.37503
377,938.0224599999999,XH5V,2.159399,41.37510
788,1210,XH5V,2.150597,41.37490
3322,0.0,XV1I,2.142764,41.34549
200,1326.28811,XV1I,2.145339,41.35169
44,656.72229,XV1I,2.141538,41.35686
450,340.97238,XV1I,2.139621,41.35957
3323,694.8361,XV1I,2.135739,41.36507
2532,2002.23384,XV1I,2.128466,41.38214
491,699.69499,XV1I,2.128121,41.38802
1413,836.72173,XV1I,2.119078,41.39007
3544,814.6071099999999,XV1I,2.111971,41.39405
3545,291.5335,XV1I,2.110351,41.39377
3545,0.0,XV1V,2.110351,41.39377
763,401.36378,XV1V,2.112003,41.39331
297,863.04413,XV1V,2.118936,41.39000
1376,949.8706099999999,XV1V,2.126944,41.38743
412,650,XV1V,2.128008,41.38183
1194,1684.75227,XV1V,2.132775,41.36859
3023,620.4247,XV1V,2.133837,41.36380
43,827.58878,XV1V,2.139079,41.35982
199,686.3313599999999,XV1V,2.142976,41.35439
3322,1456.14905,XV1V,2.142764,41.34549
3764,0.0,XV2I,2.148569,41.37657
777,730.3102799999999,XV2I,2.143614,41.38047
1377,891.8612,XV2I,2.137775,41.38625
3268,718.79292,XV2I,2.132746,41.39142
3269,220.7098,XV2I,2.130705,41.39252
3264,661.7801,XV2I,2.126289,41.39648
134,590.2173399999999,XV2I,2.124037,41.39994
3771,925.10322,XV2I,2.116837,41.40393
3263,411.50438,XV2I,2.114581,41.40392
3263,0.0,XV2V,2.114581,41.40392
1538,303.5672,XV2V,2.117183,41.40395
622,751.16407,XV2V,2.123344,41.39996
3265,884.64111,XV2V,2.126888,41.39483
3266,296.85613,XV2V,2.129375,41.39292
990,951.6661199999999,XV2V,2.135869,41.38613
2270,713.15836,XV2V,2.141343,41.38121
3764,1260.7374399999999,XV2V,2.148569,41.37657
3690,0.0,XV3I,2.166159,41.37648
1545,652.79778,XV3I,2.161454,41.38064
316,730,XV3I,2.162533,41.38604
842,878.20129,XV3I,2.157709,41.38968
1386,866.03006,XV3I,2.150394,41.39520
931,834.57812,XV3I,2.143539,41.39918
3425,853.44069,XV3I,2.135550,41.40178
1360,765.64968,XV3I,2.133761,41.40660
2584,525.78557,XV3I,2.137032,41.41011
1775,531.31086,XV3I,2.134143,41.41428
3675,717.1139700000001,XV3I,2.134355,41.41371
3675,0.0,XV3V,2.134355,41.41371
3474,375.1822,XV3V,2.136529,41.41075
612,712.9453599999999,XV3V,2.134170,41.40579
613,416.90711,XV3V,2.137540,41.40305
1392,704.5753500000001,XV3V,2.143501,41.39856
285,378.62364,XV3V,2.148915,41.39447
1495,941.50989,XV3V,2.156872,41.38846
564,364.8797,XV3V,2.159951,41.38614
1366,689.81007,XV3V,2.161561,41.38150
1058,752.45646,XV3V,2.161440,41.37648
3690,848.54759,XV3V,2.166159,41.37648
1483,0.0,XV4I,2.183502,41.37703
3326,504.81076,XV4I,2.182581,41.38114
1129,929.4256700000001,XV4I,2.183053,41.38780
3141,522.55339,XV4I,2.181294,41.39118
230,815.17682,XV4I,2.172837,41.39018
321,285.74475,XV4I,2.170422,41.39200
841,558.76757,XV4I,2.165706,41.39557
3388,658.47493,XV4I,2.160005,41.39709
1260,604.36115,XV4I,2.155028,41.40027
1116,781.80975,XV4I,2.150079,41.40617
2800,815.30874,XV4I,2.144566,41.41141
69,676.84564,XV4I,2.138190,41.41210
534,289.77668,XV4I,2.138262,41.41449
1776,200,XV4I,2.136704,41.41464
1776,0,XV4V,2.136704,41.41464
22,741.0228999999999,XV4V,2.143973,41.41136
557,791.38844,XV4V,2.149836,41.40611
1387,860.47036,XV4V,2.152383,41.39920
1080,927.62785,XV4V,2.160649,41.39673
1490,446.86075,XV4V,2.164609,41.39454
226,564.43994,XV4V,2.169374,41.39094
3328,376.72716,XV4V,2.172561,41.38855
667,954.1645599999999,XV4V,2.180610,41.38244
3329,250.48386,XV4V,2.182746,41.38086
1483,1030.85731,XV4V,2.183502,41.37703
3838,0.0,XV5I,2.187328,41.36796
960,829.1361400000001,XV5I,2.188567,41.37433
955,651.38312,XV5I,2.187433,41.37999
1164,378.55025,XV5I,2.185004,41.38255
1129,779.28283,XV5I,2.183053,41.38780
3141,522.55339,XV5I,2.181294,41.39118
317,732.05855,XV5I,2.175272,41.39547
1138,559.95317,XV5I,2.170462,41.39884
213,407.43887,XV5I,2.167162,41.40150
604,707.69731,XV5I,2.163342,41.40637
3162,850.89775,XV5I,2.164262,41.41236
3162,0,XV5V,2.164262,41.41236
369,616.83971,XV5V,2.163164,41.40665
1265,783.81108,XV5V,2.166749,41.40126
1492,426.03286,XV5V,2.170429,41.39862
315,502.42557,XV5V,2.174670,41.39541
1127,750.43217,XV5V,2.180251,41.39068
1163,543.84422,XV5V,2.183522,41.38713
1476,727.1564900000001,XV5V,2.184129,41.38208
957,644.93015,XV5V,2.188155,41.37755
3838,1094.1147,XV5V,2.187328,41.36796
3630,0.0,XV6I,2.201214,41.39431
2723,686.45943,XV6I,2.195429,41.39869
3371,693.5812000000001,XV6I,2.189593,41.40313
1142,912.9003399999999,XV6I,2.181904,41.40897
3618,576.21596,XV6I,2.177060,41.41266
3559,982.88285,XV6I,2.173497,41.41513
3224,290,XV6I,2.167562,41.41289
476,1699.53996,XV6I,2.158313,41.42603
1430,643.53336,XV6I,2.155193,41.43078
1430,643.53336,XV6I,2.155193,41.43078
3620,840.31738,XV6I,2.148195,41.43513
3620,0.0,XV6V,2.148195,41.43513
3621,758.23725,XV6V,2.153042,41.43496
366,621.42581,XV6V,2.155254,41.43051
477,453,XV6V,2.157240,41.42720
1396,1976.5420700000002,XV6V,2.167010,41.41169
634,543.49172,XV6V,2.171569,41.40820
234,912.8224600000001,XV6V,2.180416,41.40731
3624,956.00541,XV6V,2.185324,41.40110
3625,386.41318,XV6V,2.188608,41.39865
3627,829.9888900000001,XV6V,2.195672,41.39339
3629,679.3870300000001,XV6V,2.201555,41.39112
3630,549.89707,XV6V,2.201214,41.39431
3383,0,XV7I,2.209743,41.40326
191,766.46063,XV7I,2.203269,41.40815
1190,680.78153,XV7I,2.197521,41.41249
621,391.63179,XV7I,2.194212,41.41499
744,962.22524,XV7I,2.186077,41.42111
363,742.75982,XV7I,2.179847,41.42588
364,211.79525,XV7I,2.178064,41.42724
2616,751.06684,XV7I,2.172729,41.43039
1624,1007.0674200000001,XV7I,2.163352,41.43337
1961,377.64618,XV7I,2.164549,41.43664
755,409.39631,XV7I,2.165384,41.43943
2585,612.7770499999999,XV7I,2.162304,41.44285
1900,815.23549,XV7I,2.170234,41.44421
1900,0.0,XV7V,2.170234,41.44421
2260,605.7088699999999,XV7V,2.166796,41.44194
1594,656.6092100000001,XV7V,2.162485,41.43939
428,277.56232,XV7V,2.165759,41.43919
1963,328.26173,XV7V,2.164489,41.43681
1404,1024.83517,XV7V,2.168059,41.43034
3404,643.7642900000001,XV7V,2.174280,41.42917
1048,679.49242,XV7V,2.179802,41.42572
455,877.81389,XV7V,2.186760,41.42193
2946,1140.87818,XV7V,2.192836,41.41414
2947,416.51453,XV7V,2.196362,41.41150
2698,442.53362,XV7V,2.200100,41.40867
2700,672.97703,XV7V,2.205775,41.40438
3382,311.85809,XV7V,2.208412,41.40239
887,0,XV8I,2.216684,41.41218
469,923.12714,XV8I,2.214693,41.41511
1113,212.13733,XV8I,2.212900,41.41646
962,624.75671,XV8I,2.207703,41.42048
2683,364.80296,XV8I,2.204613,41.42278
3506,764,XV8I,2.199893,41.42510
947,1387.60398,XV8I,2.191710,41.42701
3284,715.06633,XV8I,2.194825,41.43092
731,748.09592,XV8I,2.191278,41.43697
1515,989.13124,XV8I,2.190653,41.44586
2620,675,XV8I,2.189623,41.44811
2620,0.0,XV8V,2.189623,41.44811
1161,891.7291299999999,XV8V,2.190706,41.44229
1028,591.25695,XV8V,2.191088,41.43698
3310,807.77987,XV8V,2.195377,41.43170
641,800.30098,XV8V,2.189992,41.42932
409,347.86105,XV8V,2.190915,41.42631
946,610.69475,XV8V,2.191777,41.42368
3507,1011.77509,XV8V,2.200102,41.42499
1181,465,XV8V,2.204269,41.42235
574,362.06233,XV8V,2.207256,41.42000
193,610.35632,XV8V,2.212440,41.41615
887,626.87941,XV8V,2.216684,41.41218
3802,0.0,X1I,2.143608,41.39235
1264,832.48889,X1I,2.151134,41.38938
1075,1501.04104,X1I,2.163970,41.38607
1070,643.29099,X1I,2.169376,41.39014
125,573.98964,X1I,2.174218,41.39378
499,1084.9986,X1I,2.183266,41.40038
9803,594.70658,X1I,2.185723,41.40080
9803,0.0,X1V,2.185723,41.40080
3806,1233.73838,X1V,2.178507,41.40248
3799,820.5552,X1V,2.171526,41.39729
3800,854.43297,X1V,2.164298,41.39185
3801,634.39166,X1V,2.158929,41.38781
3450,1021.91127,X1V,2.149827,41.38882
3802,1292.25748,X1V,2.143608,41.39235
864,0.0,6I,2.124084,41.39029
1883,179.33872,6I,2.125635,41.38978
494,435.12357,6I,2.128933,41.38844
42,410.85184,6I,2.133589,41.38962
373,248.4179,6I,2.136404,41.39033
822,344.71832,6I,2.140309,41.39133
168,556.82945,6I,2.146354,41.39311
929,367.33555,6I,2.150520,41.39417
94,428.89334,6I,2.155381,41.39540
1080,467.27916,6I,2.160649,41.39673
9698,436529,6I,2.165612,41.39784
1492,437.68966,6I,2.170429,41.39862
3391,247.90484,6I,2.172521,41.39704
315,254.52073,6I,2.174670,41.39541
1319,415.26196,6I,2.177304,41.39610
914,394.76804,6I,2.180649,41.39861
38,274.26729,6I,2.182931,41.39770
3401,388.82859,6I,2.186181,41.39520
697,537.10641,6I,2.190914,41.39597
1109,434.09326,6I,2.194618,41.39871
3255,254.79624,6I,2.196782,41.40032
3617,262.47187,6I,2.199003,41.39927
3256,247.90846,6I,2.201096,41.39768
3257,286.55042,6I,2.202141,41.39873
3257,0.0,6V,2.202141,41.39873
2741,356.29313,6V,2.199012,41.40047
300,265.52258,6V,2.196766,41.39878
835,412.32468,6V,2.193287,41.39614
3571,398.78425,6V,2.189841,41.39367
3400,422.89972,6V,2.186302,41.39537
227,355.11288,6V,2.183324,41.39765
1298,341.48751,6V,2.180295,41.39873
1230,400.96421,6V,2.176897,41.39619
317,174.26054,6V,2.175272,41.39547
63,331.65219,6V,2.172390,41.39738
1138,228.30098,6V,2.170462,41.39884
122,181.3454,6V,2.168610,41.39888
147,243.22273,6V,2.165846,41.39819
1520,488.24531,6V,2.160304,41.39680
1425,476.5624,6V,2.154912,41.39544
928,397.83538,6V,2.150402,41.39430
1098,400.98416,6V,2.145855,41.39315
524,544.99573,6V,2.140022,41.39164
520,263.73991,6V,2.136994,41.39159
512,361.49367,6V,2.132753,41.39224
239,410.99181,6V,2.128122,41.39212
277,274.74155,6V,2.125004,41.39135
864,225.7957,6V,2.124084,41.39029
2259,0.0,7I,2.215476,41.41060
1890,225.86167,7I,2.212898,41.41000
1891,295.58179,7I,2.209544,41.40916
1892,439.6414,7I,2.204555,41.40790
1893,549.27971,7I,2.198312,41.40635
1894,318.17534,7I,2.194704,41.40544
1880,306.60988,7I,2.191226,41.40457
247,453.88438,7I,2.186434,41.40362
785,464.97202,7I,2.182694,41.40055
1298,284.46094,7I,2.180295,41.39873
1230,400.96421,7I,2.176897,41.39619
503,411.98103,7I,2.173665,41.39376
1246,286.83577,7I,2.171236,41.39193
1081,257.87118,7I,2.169054,41.39029
313,173.22418,7I,2.167559,41.39013
55,252.16396,7I,2.165503,41.39179
1136,261.88576,7I,2.163362,41.39352
281,397.27232,7I,2.160124,41.39614
1425,481.07998,7I,2.154912,41.39544
928,397.83538,7I,2.150402,41.39430
1098,400.98416,7I,2.145855,41.39315
524,544.99573,7I,2.140022,41.39164
41,326.30906,7I,2.136321,41.39071
483,415.38158,7I,2.131617,41.38951
237,372.87849,7I,2.127385,41.38844
458,514.80465,7I,2.121552,41.38696
21,478.06799,7I,2.116136,41.38559
547,418.56802,7I,2.111442,41.38472
547,0.0,7V,2.111442,41.38472
310,163.27327,7V,2.111612,41.38422
2542,356.84855,7V,2.115683,41.38507
2543,269.14332,7V,2.118733,41.38584
492,375.25574,7V,2.122984,41.38693
493,228.61421,7V,2.125576,41.38758
494,296.15899,7V,2.128933,41.38844
42,410.85184,7V,2.133589,41.38962
373,248.4179,7V,2.136404,41.39033
822,344.71832,7V,2.140309,41.39133
168,556.82945,7V,2.146354,41.39311
929,367.33555,7V,2.150520,41.39417
221,631.7808,7V,2.156883,41.39356
1493,378.7722,7V,2.160074,41.39113
175,275.53251,7V,2.162399,41.38937
1209,446.27388,7V,2.166430,41.38793
1070,351.73984,7V,2.169376,41.39014
149,272.90445,7V,2.171675,41.39187
125,301.08519,7V,2.174218,41.39378
1319,391.09234,7V,2.177304,41.39610
914,394.76804,7V,2.180649,41.39861
499,299.13822,7V,2.183266,41.40038
9390,447.74161,7V,2.187262,41.40304
1879,476.44989,7V,2.191261,41.40418
2262,365.06407,7V,2.195404,41.40522
1896,370.85257,7V,2.199610,41.40629
1897,460.15809,7V,2.204838,41.40759
1898,452.77553,7V,2.209974,41.40888
1899,274.77415,7V,2.213097,41.40965
3347,283.66784,7V,2.216298,41.41050
2259,676.23228,7V,2.215476,41.41060
2619,0.0,11I,2.189627,41.44795
2701,709.50323,11I,2.188647,41.44196
3344,428.9446,11I,2.193044,41.44283
1204,410.07911,11I,2.193450,41.44617
1205,561.24401,11I,2.199543,41.44831
1832,237.23969,11I,2.201122,41.44718
1659,407.41354,11I,2.199256,41.44458
1455,327.04712,11I,2.199823,41.44167
603,314.12369,11I,2.200792,41.43919
589,380.43184,11I,2.204819,41.43920
1446,318.35428,11I,2.208038,41.43925
1024,315.17045,11I,2.208287,41.43666
1435,389.03576,11I,2.203699,41.43612
1436,285.39209,11I,2.200978,41.43646
2593,391.34593,11I,2.199386,41.43867
2594,348.73482,11I,2.196138,41.43677
1338,539.16062,11I,2.192412,41.43358
1943,269.32087,11I,2.193420,41.43130
1344,178.78621,11I,2.193125,41.43016
873,331.74038,11I,2.189156,41.43020
874,306.9396,11I,2.185482,41.43025
1590,299.24825,11I,2.181902,41.43027
1591,349.51377,11I,2.177721,41.43032
1925,233.86342,11I,2.177743,41.43211
1926,310.60262,11I,2.179699,41.43448
3423,268.58378,11I,2.180517,41.43682
1927,253.90889,11I,2.181590,41.43892
805,256.14913,11I,2.179162,41.43903
973,490.84315,11I,2.174716,41.43947
974,316.96964,11I,2.172807,41.44183
3514,155.28654,11I,2.171991,41.44309
497,318.46668,11I,2.172429,41.44552
725,273.49359,11I,2.174267,41.44735
